force;displacement;velocity;current;frequency
1.610913754;22.36471939;61.4768238;0.5;1
1.608037829;22.4359417;60.56738379;0.5;1
1.604490757;22.50718498;59.65555267;0.5;1
1.599382162;22.57665062;58.74136646;0.5;1
1.595217586;22.64496613;57.82486123;0.5;1
1.589998007;22.71343994;56.90607319;0.5;1
1.586081028;22.78102493;55.98503858;0.5;1
1.58028698;22.84708786;55.06179378;0.5;1
1.575644612;22.91206932;54.13637524;0.5;1
1.572484612;22.97628403;53.20881949;0.5;1
1.568363786;23.03970528;52.27916314;0.5;1
1.563588619;23.10199356;51.3474429;0.5;1
1.558583856;23.16322899;50.41369555;0.5;1
1.554072618;23.22334862;49.47795795;0.5;1
1.549352765;23.28323174;48.54026705;0.5;1
1.544139147;23.34107399;47.60065986;0.5;1
1.538902402;23.39829826;46.65917348;0.5;1
1.533669353;23.45506668;45.71584508;0.5;1
1.529128194;23.51117325;44.77071189;0.5;1
1.526031852;23.56612778;43.82381123;0.5;1
1.523501635;23.62018013;42.87518048;0.5;1
1.52126658;23.67255783;41.92485709;0.5;1
1.517768145;23.72439575;40.97287858;0.5;1
1.512142658;23.77640915;40.01928253;0.5;1
1.507089853;23.82666588;39.06410659;0.5;1
1.502487659;23.87564087;38.10738847;0.5;1
1.497526646;23.92388535;37.14916593;0.5;1
1.491192341;23.97071266;36.1894768;0.5;1
1.485539198;24.01745605;35.22835897;0.5;1
1.481978416;24.06294823;34.26585039;0.5;1
1.478667974;24.10726357;33.30198906;0.5;1
1.474884033;24.15041924;32.33681301;0.5;1
1.470772386;24.19306755;31.37036037;0.5;1
1.465169191;24.23440361;30.40266927;0.5;1
1.459793448;24.27534485;29.43377794;0.5;1
1.453756809;24.31453514;28.4637246;0.5;1
1.446546435;24.35184288;27.49254757;0.5;1
1.439033985;24.38948441;26.52028518;0.5;1
1.433702946;24.42653275;25.54697581;0.5;1
1.42926836;24.46163177;24.57265789;0.5;1
1.425023198;24.49563789;23.59736988;0.5;1
1.420990586;24.52902603;22.62115029;0.5;1
1.416728377;24.56050491;21.64403766;0.5;1
1.410442948;24.59178734;20.66607056;0.5;1
1.402798176;24.62227249;19.68728759;0.5;1
1.395542145;24.65048981;18.70772741;0.5;1
1.387009621;24.67828369;17.72742868;0.5;1
1.378765345;24.70588875;16.74643009;0.5;1
1.37051785;24.73134422;15.76477039;0.5;1
1.364599943;24.75633049;14.78248832;0.5;1
1.358297348;24.7804451;13.79962266;0.5;1
1.352398634;24.80260658;12.81621222;0.5;1
1.345095396;24.82341957;11.83229582;0.5;1
1.335672975;24.84394073;10.84791229;0.5;1
1.32644558;24.86260223;9.863100515;0.5;1
1.317088366;24.88124847;8.877899356;0.5;1
1.306830764;24.89809036;7.892347714;0.5;1
1.29570055;24.91459656;6.906484495;0.5;1
1.286281586;24.92977333;5.920348619;0.5;1
1.278211832;24.94401169;4.933979019;0.5;1
1.270055771;24.95702171;3.947414633;0.5;1
1.263268232;24.9693203;2.96069441;0.5;1
1.255467772;24.98090744;1.973857304;0.5;1
1.247170448;24.99208641;0.986942274;0.5;1
1.23824656;25.0023098;-1.17195E-05;0.5;1
1.227561593;25.01194572;-0.986965712;0.5;1
1.216415644;25.02000999;-1.973880741;0.5;1
1.203793645;25.02766037;-2.960717845;0.5;1
1.190190434;25.03450203;-3.947438065;0.5;1
1.177033782;25.03985023;-4.934002446;0.5;1
1.16329515;25.04449844;-5.920372042;0.5;1
1.148660183;25.04846001;-6.906507911;0.5;1
1.132593989;25.05126572;-7.892371123;0.5;1
1.115062952;25.0525856;-8.877922758;0.5;1
1.094304204;25.05327797;-9.863123908;0.5;1
1.072451234;25.05334663;-10.84793568;0.5;1
1.047843575;25.05237961;-11.83231919;0.5;1
1.012951851;25.05041695;-12.81623558;0.5;1
0.969718993;25.04752541;-13.79964601;0.5;1
0.928232014;25.04405022;-14.78251166;0.5;1
0.892338574;25.03912163;-15.76479371;0.5;1
0.856371403;25.03323364;-16.7464534;0.5;1
0.816563606;25.02732468;-17.72745196;0.5;1
0.772325993;25.02065849;-18.70775068;0.5;1
0.725866616;25.01239777;-19.68731085;0.5;1
0.677838624;25.00344086;-20.66609379;0.5;1
0.627268195;24.99380684;-21.64406088;0.5;1
0.574706972;24.98360443;-22.62117349;0.5;1
0.521828771;24.97237015;-23.59739306;0.5;1
0.469464391;24.9602623;-24.57268104;0.5;1
0.417180389;24.94748497;-25.54699893;0.5;1
0.365834385;24.93349457;-26.52030828;0.5;1
0.315529794;24.91808891;-27.49257065;0.5;1
0.26825881;24.90231705;-28.46374765;0.5;1
0.222710595;24.88567162;-29.43380096;0.5;1
0.179631397;24.86864853;-30.40269227;0.5;1
0.137224406;24.85049438;-31.37038333;0.5;1
0.0961086;24.83086967;-32.33683595;0.5;1
0.0572326;24.81045532;-33.30201196;0.5;1
0.021051001;24.78912544;-34.26587327;0.5;1
-0.0122576;24.76691246;-35.22838182;0.5;1
-0.041033;24.74298286;-36.18949961;0.5;1
-0.067015;24.71844482;-37.1491887;0.5;1
-0.090640001;24.6926899;-38.1074112;0.5;1
-0.108667403;24.66545868;-39.06412929;0.5;1
-0.122573398;24.63754082;-40.0193052;0.5;1
-0.129285201;24.60780144;-40.97290121;0.5;1
-0.130279005;24.57641792;-41.92487968;0.5;1
-0.120742403;24.54419899;-42.87520303;0.5;1
-0.119103;24.51047897;-43.82383374;0.5;1
-0.118947998;24.4758873;-44.77073436;0.5;1
-0.123497002;24.44112206;-45.7158675;0.5;1
-0.135928601;24.40432358;-46.65919586;0.5;1
-0.158265799;24.36715698;-47.6006822;0.5;1
-0.188794404;24.3290329;-48.54028934;0.5;1
-0.229845405;24.28905296;-49.4779802;0.5;1
-0.265455395;24.24725533;-50.41371775;0.5;1
-0.293210208;24.20547295;-51.34746505;0.5;1
-0.315423191;24.16209221;-52.27918524;0.5;1
-0.332713813;24.11810875;-53.20884154;0.5;1
-0.346058607;24.07245445;-54.13639724;0.5;1
-0.35612759;24.02630997;-55.06181574;0.5;1
-0.363690197;23.97859955;-55.98506048;0.5;1
-0.372392595;23.92989159;-56.90609503;0.5;1
-0.383053213;23.88055801;-57.82488303;0.5;1
-0.39824301;23.83102608;-58.7413882;0.5;1
-0.418741614;23.77964783;-59.65557435;0.5;1
-0.447216004;23.7276783;-60.56740541;0.5;1
-0.480040997;23.67497253;-61.47684537;0.5;1
-0.511348009;23.62107849;-62.38385833;0.5;1
-0.54424423;23.56647491;-63.28840848;0.5;1
-0.57987082;23.51202202;-64.19046012;0.5;1
-0.609897971;23.45647621;-65.08997762;0.5;1
-0.628769815;23.39907074;-65.98692548;0.5;1
-0.645365775;23.34117126;-66.88126829;0.5;1
-0.668313622;23.28314781;-67.77297075;0.5;1
-0.702952623;23.22454643;-68.66199764;0.5;1
-0.753458202;23.16413498;-69.54831387;0.5;1
-0.817143619;23.10385704;-70.43188446;0.5;1
-0.881098628;23.04231071;-71.31267451;0.5;1
-0.946485579;22.97995186;-72.19064927;0.5;1
-1.012209773;22.91769218;-73.06577405;0.5;1
-1.080243349;22.85465813;-73.93801433;0.5;1
-1.158100367;22.79083252;-74.80733566;0.5;1
-1.259966612;22.72644806;-75.67370373;0.5;1
-1.389398217;22.66120338;-76.53708432;0.5;1
-1.52212882;22.59569168;-77.39744336;0.5;1
-1.646137834;22.52884674;-78.25474689;0.5;1
-1.758948803;22.4610939;-79.10896105;0.5;1
-1.859003186;22.3922863;-79.96005212;0.5;1
-1.943596959;22.32271576;-80.80798651;0.5;1
-2.006905317;22.25234032;-81.65273074;0.5;1
-2.050649881;22.17964935;-82.49425145;0.5;1
-2.074126959;22.10591888;-83.33251543;0.5;1
-2.071361065;22.03119087;-84.16748959;0.5;1
-2.046767712;21.95520401;-84.99914096;0.5;1
-2.010615826;21.87802505;-85.82743671;0.5;1
-1.978263974;21.79941177;-86.65234414;0.5;1
-1.959332585;21.72089767;-87.47383068;0.5;1
-1.961040258;21.64097595;-88.2918639;0.5;1
-1.983765006;21.56076241;-89.10641152;0.5;1
-2.020410299;21.48066139;-89.91744136;0.5;1
-2.047478914;21.40060997;-90.72492142;0.5;1
-2.056061029;21.31830025;-91.52881981;0.5;1
-2.053964615;21.23549461;-92.3291048;0.5;1
-2.041917562;21.15170288;-93.12574479;0.5;1
-2.020683289;21.06772232;-93.91870834;0.5;1
-1.996600628;20.98219299;-94.70796414;0.5;1
-1.972673178;20.89555931;-95.49348103;0.5;1
-1.955286741;20.80886841;-96.275228;0.5;1
-1.943121195;20.72137642;-97.05317419;0.5;1
-1.936490655;20.6325531;-97.82728889;0.5;1
-1.937472582;20.5441494;-98.59754153;0.5;1
-1.942935348;20.45516777;-99.36390171;0.5;1
-1.949952006;20.36483192;-100.1263392;0.5;1
-1.952720165;20.27437019;-100.8848238;0.5;1
-1.953688979;20.18194771;-101.6393257;0.5;1
-1.956279397;20.08923912;-102.389815;0.5;1
-1.962379575;19.99601364;-103.1362622;0.5;1
-1.968854547;19.90150452;-103.8786377;0.5;1
-1.976621628;19.80616379;-104.6169123;0.5;1
-1.9820292;19.70906067;-105.3510568;0.5;1
-1.987236857;19.61231232;-106.0810422;0.5;1
-1.994123816;19.51469803;-106.8068397;0.5;1
-2.001658916;19.41585159;-107.5284206;0.5;1
-2.00960207;19.31587791;-108.2457565;0.5;1
-2.017510176;19.2156086;-108.958819;0.5;1
-2.02243495;19.11474991;-109.6675801;0.5;1
-2.028606176;19.0125618;-110.3720116;0.5;1
-2.036744595;18.90996361;-111.0720859;0.5;1
-2.047123432;18.80595016;-111.7677752;0.5;1
-2.06009531;18.70155144;-112.4590521;0.5;1
-2.072487593;18.5961113;-113.1458893;0.5;1
-2.082827091;18.49051666;-113.8282598;0.5;1
-2.090620518;18.3831768;-114.5061364;0.5;1
-2.095727682;18.27537537;-115.1794926;0.5;1
-2.098252058;18.16680145;-115.8483017;0.5;1
-2.099500179;18.05719757;-116.5125372;0.5;1
-2.100643158;17.94698334;-117.1721731;0.5;1
-2.102812529;17.83680344;-117.8271832;0.5;1
-2.104401112;17.72504234;-118.4775417;0.5;1
-2.104801655;17.61260986;-119.1232229;0.5;1
-2.107024193;17.49937439;-119.7642013;0.5;1
-2.109919071;17.38568687;-120.4004517;0.5;1
-2.111735106;17.27186394;-121.0319488;0.5;1
-2.111763239;17.15674019;-121.6586678;0.5;1
-2.111734629;17.04116249;-122.2805839;0.5;1
-2.111081123;16.92510414;-122.8976726;0.5;1
-2.111483097;16.80830956;-123.5099095;0.5;1
-2.115127563;16.69104958;-124.1172705;0.5;1
-2.120354891;16.57334709;-124.7197315;0.5;1
-2.126406908;16.4548912;-125.3172687;0.5;1
-2.133444309;16.33567619;-125.9098587;0.5;1
-2.139493227;16.21521378;-126.497478;0.5;1
-2.143398285;16.09494019;-127.0801033;0.5;1
-2.14522028;15.9736166;-127.6577118;0.5;1
-2.146857023;15.85304832;-128.2302805;0.5;1
-2.149240017;15.73057938;-128.797787;0.5;1
-2.153979063;15.60759068;-129.3602087;0.5;1
-2.159460068;15.48462677;-129.9175235;0.5;1
-2.16689682;15.36089039;-130.4697093;0.5;1
-2.173631907;15.2364502;-131.0167445;0.5;1
-2.179735422;15.11137104;-131.5586073;0.5;1
-2.185349703;14.98559952;-132.0952765;0.5;1
-2.189456224;14.85924625;-132.6267307;0.5;1
-2.191289425;14.73208046;-133.1529491;0.5;1
-2.192359686;14.60358524;-133.6739108;0.5;1
-2.192971468;14.47480869;-134.1895952;0.5;1
-2.195746422;14.34648228;-134.6999822;0.5;1
-2.20030427;14.21727657;-135.2050513;0.5;1
-2.207219601;14.08676147;-135.7047829;0.5;1
-2.213104963;13.95726585;-136.199157;0.5;1
-2.218727112;13.82629585;-136.6881542;0.5;1
-2.222760916;13.69451046;-137.1717552;0.5;1
-2.22527194;13.56270313;-137.6499409;0.5;1
-2.226799488;13.43072891;-138.1226924;0.5;1
-2.228056431;13.29782677;-138.5899911;0.5;1
-2.2292974;13.16351986;-139.0518184;0.5;1
-2.232732296;13.0293293;-139.5081563;0.5;1
-2.237198353;12.89517212;-139.9589866;0.5;1
-2.2430439;12.76009941;-140.4042915;0.5;1
-2.249141693;12.62458134;-140.8440536;0.5;1
-2.255119562;12.4883728;-141.2782553;0.5;1
-2.261171818;12.35241795;-141.7068796;0.5;1
-2.266355753;12.21558952;-142.1299096;0.5;1
-2.268795013;12.07757282;-142.5473286;0.5;1
-2.268684864;11.93935776;-142.95912;0.5;1
-2.269012213;11.80098915;-143.3652676;0.5;1
-2.27221489;11.6619873;-143.7657554;0.5;1
-2.278321505;11.52215672;-144.1605676;0.5;1
-2.283674955;11.38239384;-144.5496886;0.5;1
-2.290148497;11.24264526;-144.933103;0.5;1
-2.296361685;11.10186195;-145.3107956;0.5;1
-2.300417185;10.95993042;-145.6827517;0.5;1
-2.303096056;10.81862736;-146.0489565;0.5;1
-2.304991245;10.67649174;-146.4093955;0.5;1
-2.307364941;10.5342474;-146.7640545;0.5;1
-2.309149265;10.39138126;-147.1129195;0.5;1
-2.311882496;10.24838543;-147.4559767;0.5;1
-2.316898823;10.10457611;-147.7932126;0.5;1
-2.322462559;9.96031189;-148.124614;0.5;1
-2.32811451;9.81502533;-148.4501676;0.5;1
-2.332916737;9.669872284;-148.7698606;0.5;1
-2.335998535;9.524048805;-149.0836805;0.5;1
-2.338425159;9.377155304;-149.3916148;0.5;1
-2.339070559;9.230148315;-149.6936513;0.5;1
-2.338947058;9.082864761;-149.9897782;0.5;1
-2.338392973;8.935092926;-150.2799838;0.5;1
-2.340914249;8.787279129;-150.5642566;0.5;1
-2.346133709;8.639461517;-150.8425854;0.5;1
-2.351268053;8.490862846;-151.1149591;0.5;1
-2.354874372;8.342523575;-151.3813671;0.5;1
-2.35844326;8.193666458;-151.6417988;0.5;1
-2.35867095;8.044674873;-151.896244;0.5;1
-2.360174894;7.894989967;-152.1446925;0.5;1
-2.36081481;7.744562149;-152.3871347;0.5;1
-2.359615088;7.595100403;-152.6235608;0.5;1
-2.360120058;7.445472717;-152.8539617;0.5;1
-2.36414361;7.297023773;-153.0783281;0.5;1
-2.368793726;7.147974491;-153.2966512;0.5;1
-2.373559237;6.998512268;-153.5089225;0.5;1
-2.379127026;6.848970413;-153.7151335;0.5;1
-2.384068012;6.699512959;-153.9152761;0.5;1
-2.388319969;6.549839497;-154.1093424;0.5;1
-2.39089632;6.39927721;-154.2973247;0.5;1
-2.393445969;6.248560905;-154.4792156;0.5;1
-2.397655487;6.097540379;-154.6550079;0.5;1
-2.399693489;5.945731163;-154.8246947;0.5;1
-2.402408123;5.793708324;-154.9882693;0.5;1
-2.409092903;5.641199589;-155.1457252;0.5;1
-2.417171001;5.488173962;-155.2970563;0.5;1
-2.422766685;5.335061073;-155.4422564;0.5;1
-2.427082062;5.181416035;-155.58132;0.5;1
-2.429429054;5.028244019;-155.7142415;0.5;1
-2.4303689;4.87362957;-155.8410157;0.5;1
-2.429102898;4.718151093;-155.9616375;0.5;1
-2.42860651;4.562629223;-156.0761022;0.5;1
-2.430738926;4.406690598;-156.1844053;0.5;1
-2.432928801;4.250438213;-156.2865426;0.5;1
-2.435451984;4.094072819;-156.3825098;0.5;1
-2.439705372;3.938045979;-156.4723034;0.5;1
-2.442268372;3.781286955;-156.5559197;0.5;1
-2.443058252;3.625072479;-156.6333555;0.5;1
-2.445154905;3.468590021;-156.7046076;0.5;1
-2.444520473;3.311970949;-156.7696733;0.5;1
-2.444209099;3.15555501;-156.8285501;0.5;1
-2.442003489;2.998673439;-156.8812354;0.5;1
-2.441984892;2.841238499;-156.9277274;0.5;1
-2.442111969;2.683881044;-156.9680242;0.5;1
-2.442959309;2.526840448;-157.0021241;0.5;1
-2.44506669;2.370517015;-157.0300258;0.5;1
-2.446288109;2.213678598;-157.0517283;0.5;1
-2.446156025;2.056796551;-157.0672306;0.5;1
-2.446455717;1.900513053;-157.0765322;0.5;1
-2.446171284;1.743748546;-157.0796327;0.5;1
-2.443883181;1.586902022;-157.0765319;0.5;1
-2.443002939;1.429926515;-157.06723;0.5;1
-2.441605091;1.273424506;-157.0517274;0.5;1
-2.439405441;1.116528988;-157.0300247;0.5;1
-2.442298412;0.958632529;-157.0021226;0.5;1
-2.446501255;0.801553488;-156.9680224;0.5;1
-2.447999477;0.644103527;-156.9277254;0.5;1
-2.451126575;0.487007499;-156.8812331;0.5;1
-2.452044725;0.329526514;-156.8285474;0.5;1
-2.449812412;0.172569498;-156.7696704;0.5;1
-2.448678732;0.0150545;-156.7046044;0.5;1
-2.44664526;-0.142106503;-156.633352;0.5;1
-2.443985939;-0.299609512;-156.5559159;0.5;1
-2.442959309;-0.457041502;-156.4722993;0.5;1
-2.446033716;-0.614574492;-156.3825054;0.5;1
-2.448022127;-0.772436023;-156.2865379;0.5;1
-2.44998312;-0.929229021;-156.1844003;0.5;1
-2.450917244;-1.086821556;-156.0760969;0.5;1
-2.450134039;-1.244598985;-155.9616319;0.5;1
-2.448863506;-1.402330518;-155.8410098;0.5;1
-2.445212841;-1.559661508;-155.7142353;0.5;1
-2.444375038;-1.71675396;-155.5813136;0.5;1
-2.44444108;-1.874350548;-155.4422497;0.5;1
-2.444408417;-2.032258034;-155.2970492;0.5;1
-2.445092678;-2.189468384;-155.1457179;0.5;1
-2.446021557;-2.346607924;-154.9882617;0.5;1
-2.446139097;-2.503413439;-154.8246868;0.5;1
-2.44611001;-2.660223961;-154.6549997;0.5;1
-2.44434309;-2.817585945;-154.4792071;0.5;1
-2.44155407;-2.974210978;-154.2973159;0.5;1
-2.437498808;-3.13041544;-154.1093333;0.5;1
-2.434322357;-3.286906481;-153.9152667;0.5;1
-2.431466579;-3.443468571;-153.7151239;0.5;1
-2.429704189;-3.599446058;-153.5089126;0.5;1
-2.430476189;-3.755256891;-153.296641;0.5;1
-2.430785656;-3.910921097;-153.0783176;0.5;1
-2.430655956;-4.066477776;-152.8539509;0.5;1
-2.431564093;-4.22203064;-152.6235497;0.5;1
-2.428617716;-4.376865864;-152.3871233;0.5;1
-2.425427914;-4.531529427;-152.1446809;0.5;1
-2.420639753;-4.686798096;-151.896232;0.5;1
-2.41803956;-4.841372013;-151.6417866;0.5;1
-2.416470051;-4.995661736;-151.3813546;0.5;1
-2.415747881;-5.150745869;-151.1149463;0.5;1
-2.416955948;-5.305019855;-150.8425723;0.5;1
-2.417840242;-5.459715366;-150.5642432;0.5;1
-2.41609931;-5.614050388;-150.2799702;0.5;1
-2.415663481;-5.767399311;-149.9897643;0.5;1
-2.414494753;-5.921271324;-149.6936371;0.5;1
-2.411800385;-6.075402737;-149.3916003;0.5;1
-2.407628298;-6.228795528;-149.0836657;0.5;1
-2.402280092;-6.38231039;-148.7698456;0.5;1
-2.397612095;-6.535100937;-148.4501522;0.5;1
-2.39435935;-6.687500477;-148.1245984;0.5;1
-2.392944098;-6.839632034;-147.7931968;0.5;1
-2.393826962;-6.991285801;-147.4559606;0.5;1
-2.392950535;-7.142943382;-147.112903;0.5;1
-2.392056704;-7.294705868;-146.7640378;0.5;1
-2.390542507;-7.445151329;-146.4093785;0.5;1
-2.388320446;-7.596116543;-146.0489392;0.5;1
-2.383294344;-7.747026443;-145.6827342;0.5;1
-2.376087666;-7.897148609;-145.3107778;0.5;1
-2.371460915;-8.046579361;-144.9330849;0.5;1
-2.369441986;-8.196076393;-144.5496702;0.5;1
-2.368605614;-8.345254898;-144.160549;0.5;1
-2.368994713;-8.493897438;-143.7657365;0.5;1
-2.370317221;-8.641877174;-143.3652484;0.5;1
-2.367825747;-8.789499283;-142.9591005;0.5;1
-2.363555908;-8.937257767;-142.5473089;0.5;1
-2.359992981;-9.083977699;-142.1298897;0.5;1
-2.354937315;-9.23102951;-141.7068594;0.5;1
-2.349551916;-9.377851486;-141.2782348;0.5;1
-2.345733166;-9.523937225;-140.8440328;0.5;1
-2.341803789;-9.669933319;-140.4042705;0.5;1
-2.34128809;-9.815141678;-139.9589653;0.5;1
-2.342304468;-9.960355759;-139.5081347;0.5;1
-2.342180967;-10.10490894;-139.0517966;0.5;1
-2.340685606;-10.24998379;-138.589969;0.5;1
-2.337383986;-10.39371777;-138.1226701;0.5;1
-2.333748579;-10.53651237;-137.6499183;0.5;1
-2.327628613;-10.67912388;-137.1717324;0.5;1
-2.320828676;-10.82130146;-136.6881311;0.5;1
-2.31672287;-10.96352005;-136.1991336;0.5;1
-2.314119816;-11.10533714;-135.7047592;0.5;1
-2.313047171;-11.24613762;-135.2050275;0.5;1
-2.311503887;-11.38678169;-134.699958;0.5;1
-2.311869144;-11.52659225;-134.1895709;0.5;1
-2.310699701;-11.66684437;-133.6738861;0.5;1
-2.306195021;-11.8060236;-133.1529242;0.5;1
-2.300880432;-11.94547653;-132.6267056;0.5;1
-2.296025038;-12.08458805;-132.0952511;0.5;1
-2.291022301;-12.22320461;-131.5585817;0.5;1
-2.285759687;-12.36126137;-131.0167186;0.5;1
-2.28154254;-12.49878025;-130.4696832;0.5;1
-2.280293226;-12.6350975;-129.9174971;0.5;1
-2.280883551;-12.77163029;-129.3601821;0.5;1
-2.278793097;-12.90728474;-128.7977601;0.5;1
-2.275116682;-13.04198742;-128.2302535;0.5;1
-2.271542788;-13.17625141;-127.6576845;0.5;1
-2.265939713;-13.31009483;-127.0800758;0.5;1
-2.258561373;-13.44274902;-126.4974502;0.5;1
-2.250699282;-13.57483578;-125.9098307;0.5;1
-2.243523836;-13.70681763;-125.3172405;0.5;1
-2.238699436;-13.83864117;-124.719703;0.5;1
-2.235227108;-13.96903706;-124.1172417;0.5;1
-2.233860254;-14.09942055;-123.5098805;0.5;1
-2.233526707;-14.22918129;-122.8976434;0.5;1
-2.233016253;-14.35835361;-122.2805545;0.5;1
-2.231758833;-14.48762417;-121.6586381;0.5;1
-2.226020336;-14.61634731;-121.0319189;0.5;1
-2.218627453;-14.74419022;-120.4004216;0.5;1
-2.212578773;-14.87188911;-119.764171;0.5;1
-2.205213308;-14.99882412;-119.1231924;0.5;1
-2.200332403;-15.12465382;-118.4775109;0.5;1
-2.19770956;-15.25021839;-117.8271522;0.5;1
-2.198349714;-15.37538242;-117.1721419;0.5;1
-2.198382616;-15.49948597;-116.5125058;0.5;1
-2.196907043;-15.62347031;-115.84827;0.5;1
-2.19277215;-15.74689007;-115.1794607;0.5;1
-2.18700099;-15.86902237;-114.5061043;0.5;1
-2.179629087;-15.9914341;-113.8282274;0.5;1
-2.171358347;-16.11400414;-113.1458568;0.5;1
-2.165180683;-16.23526382;-112.4590194;0.5;1
-2.159432411;-16.35573959;-111.7677423;0.5;1
-2.155632257;-16.47529411;-111.0720527;0.5;1
-2.153211117;-16.59420013;-110.3719783;0.5;1
-2.151587486;-16.71300316;-109.6675465;0.5;1
-2.148680687;-16.83137894;-108.9587853;0.5;1
-2.144986391;-16.94890022;-108.2457225;0.5;1
-2.138778925;-17.06487083;-107.5283864;0.5;1
-2.130542755;-17.18067932;-106.8068053;0.5;1
-2.123153687;-17.29594803;-106.0810076;0.5;1
-2.113885164;-17.41013908;-105.351022;0.5;1
-2.106972694;-17.52366257;-104.6168773;0.5;1
-2.103172302;-17.63676071;-103.8786026;0.5;1
-2.102787018;-17.74858093;-103.1362268;0.5;1
-2.101490021;-17.85943604;-102.3897795;0.5;1
-2.099667311;-17.97032928;-101.63929;0.5;1
-2.095918894;-18.08227158;-100.8847879;0.5;1
-2.090851784;-18.19223595;-100.1263031;0.5;1
-2.083637714;-18.3000412;-99.3638654;0.5;1
-2.07397294;-18.4073143;-98.59750504;0.5;1
-2.066087961;-18.5146637;-97.82725221;0.5;1
-2.06035924;-18.62021637;-97.05313733;0.5;1
-2.057099342;-18.72507858;-96.27519096;0.5;1
-2.054445982;-18.82987595;-95.49344381;0.5;1
-2.052747011;-18.93324661;-94.70792674;0.5;1
-2.051531315;-19.0357399;-93.91867077;0.5;1
-2.04915309;-19.13825226;-93.12570704;0.5;1
-2.044710636;-19.23893547;-92.32906687;0.5;1
-2.039675713;-19.340065;-91.52878171;0.5;1
-2.031564951;-19.43994713;-90.72488315;0.5;1
-2.023522615;-19.53933907;-89.91740292;0.5;1
-2.017493963;-19.63731956;-89.10637291;0.5;1
-2.014387846;-19.73527718;-88.29182513;0.5;1
-2.011842012;-19.83194351;-87.47379174;0.5;1
-2.01072979;-19.92848778;-86.65230504;0.5;1
-2.008472919;-20.02342033;-85.82739745;0.5;1
-2.005200386;-20.11751556;-84.99910154;0.5;1
-2.000940323;-20.21160126;-84.16745001;0.5;1
-1.993830442;-20.30522156;-83.3324757;0.5;1
-1.986132383;-20.39891434;-82.49421156;0.5;1
-1.979193449;-20.49047661;-81.65269069;0.5;1
-1.973351359;-20.58114243;-80.80794631;0.5;1
-1.968777776;-20.67088127;-79.96001177;0.5;1
-1.964764953;-20.7601757;-79.10892055;0.5;1
-1.963199973;-20.8487072;-78.25470624;0.5;1
-1.960729361;-20.93593025;-77.39740257;0.5;1
-1.957435012;-21.02351379;-76.53704339;0.5;1
-1.95181942;-21.10968781;-75.67366265;0.5;1
-1.944123149;-21.19407272;-74.80729444;0.5;1
-1.935898423;-21.27911949;-73.93797297;0.5;1
-1.928539038;-21.36302757;-73.06573256;0.5;1
-1.922203541;-21.44549179;-72.19060763;0.5;1
-1.916770816;-21.52728462;-71.31263275;0.5;1
-1.91356039;-21.60827065;-70.43184256;0.5;1
-1.911093831;-21.68856812;-69.54827184;0.5;1
-1.908141851;-21.7684536;-68.66195548;0.5;1
-1.904822826;-21.84740257;-67.77292846;0.5;1
-1.901777744;-21.92520332;-66.88122588;0.5;1
-1.895663977;-22.00240898;-65.98688294;0.5;1
-1.88729775;-22.07852173;-65.08993496;0.5;1
-1.880597591;-22.15411186;-64.19041733;0.5;1
-1.875084996;-22.22909927;-63.28836558;0.5;1
-1.869936824;-22.30347443;-62.38381531;0.5;1
-1.866352201;-22.37642479;-61.47680223;0.5;1
-1.86235702;-22.44852066;-60.56736216;0.5;1
-1.859210849;-22.51996613;-59.65553099;0.5;1
-1.855720043;-22.59015274;-58.74134472;0.5;1
-1.850664616;-22.65974808;-57.82483944;0.5;1
-1.843592048;-22.72809219;-56.90605134;0.5;1
-1.834925175;-22.79547691;-55.98501668;0.5;1
-1.825953245;-22.86136627;-55.06177183;0.5;1
-1.819922805;-22.92673492;-54.13635324;0.5;1
-1.814756155;-22.99099541;-53.20879743;0.5;1
-1.811874747;-23.05468559;-52.27914104;0.5;1
-1.810120344;-23.11710739;-51.34742075;0.5;1
-1.806999207;-23.17866707;-50.41367335;0.5;1
-1.803254962;-23.23876762;-49.47793571;0.5;1
-1.798123956;-23.29855537;-48.54024476;0.5;1
-1.790250182;-23.35648155;-47.60063753;0.5;1
-1.782456994;-23.413414;-46.6591511;0.5;1
-1.775065422;-23.47027779;-45.71582265;0.5;1
-1.769132257;-23.52640533;-44.77068942;0.5;1
-1.76576364;-23.5815506;-43.82378872;0.5;1
-1.762765646;-23.63556671;-42.87515793;0.5;1
-1.761265159;-23.68822098;-41.9248345;0.5;1
-1.75973022;-23.74026299;-40.97285595;0.5;1
-1.757114053;-23.79115868;-40.01925987;0.5;1
-1.752462626;-23.84150505;-39.06408389;0.5;1
-1.745991588;-23.89094925;-38.10736573;0.5;1
-1.738598943;-23.93899345;-37.14914315;0.5;1
-1.73029983;-23.98676491;-36.18945399;0.5;1
-1.724570751;-24.03377151;-35.22833613;0.5;1
-1.719468355;-24.07886314;-34.26582752;0.5;1
-1.715867043;-24.12325287;-33.30196615;0.5;1
-1.712257028;-24.16625595;-32.33679008;0.5;1
-1.708635211;-24.20921326;-31.3703374;0.5;1
-1.704448819;-24.25026703;-30.40264628;0.5;1
-1.699133158;-24.29011345;-29.43375491;0.5;1
-1.691755176;-24.32953644;-28.46370155;0.5;1
-1.683619142;-24.36754417;-27.49252449;0.5;1
